source_code,name_pt,name_en,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g
459,"Leite, de vaca, integral, pó",,496.6502999999999,25.42,39.18,26.903333333333336
460,"Leite, fermentado",,69.62147400000002,1.89486,15.67447333333333,0.09900000000000002
461,"Queijo, minas, frescal",,264.27312799999993,17.411020000000004,3.240313333333333,20.180666666666667
462,"Queijo, minas, meia cura",,320.72181773325985,21.21137371381124,3.5729596195220865,24.61
463,"Queijo, mozarela",,329.8707184208871,22.64900040626526,3.0493329270680736,25.183000000000003
464,"Queijo, parmesão",,452.9637553333333,35.55361333333333,1.6607199999999995,33.529333333333334
465,"Queijo, pasteurizado",,303.07980333333325,9.357333333333333,5.67633333333333,27.435333333333332
466,"Queijo, petit suisse, morango",,121.105954,5.78666,18.46200666666666,2.8383333333333334
467,"Queijo, prato",,359.88046240505474,22.661760406494142,1.8785729268391926,29.106333333333335
468,"Queijo, requeijão, cremoso",,256.57814866666666,9.629546666666666,2.4324533333333336,23.441000000000003
469,"Queijo, ricota",,139.73177999999996,12.6005,3.7861666666666673,8.108666666666666
470,"Bebida isotônica, sabores variados",,25.613333333333344,0.0,6.4033333333333395,0.0
471,"Café, infusão 10%",,9.070868599613517,0.7125,1.478666666666667,0.06933333333333334
473,"Cana, caldo de",,65.34359826898573,1e-05,18.151000000000003,1e-05
474,"Cerveja, pilsen 2",,40.72018855062866,0.5625,3.3175,1e-05
475,"Chá, erva-doce, infusão 5%",,1.3970599738756386,0.0,0.3913333333333213,0.0
476,"Chá, mate, infusão 5%",,2.730749951124143,0.0,0.6429999999999931,0.052
477,"Chá, preto, infusão 5%",,2.24790995796521,0.0,0.6296666666666653,0.0
478,"Coco, água de",,21.50859424050649,0.0,5.284666666666672,0.0
